40,1,male,7.0,guilt,"When my father and I worked on the house just after he had recovered from illness, I was rather lazy.  This meant that he had to work hard and was not very well later.",guilt,frustration,"Emotion: Guilt  Explanation: As a man, I would likely feel guilt in this situation. Seeing my father work hard and fall ill again due to my laziness would make me feel responsible for his condition. This guilt would stem from the knowledge that I could have prevented his discomfort if I had been more proactive and helpful."
41,2,female,2.0,fear,When I found out that my father had lung cancer and they did not know how long he would live.,grief,sadness,"Emotion: Devastated  Explanation: As a man, I would feel devastated upon learning about my father's lung cancer diagnosis and the uncertainty of his lifespan. This is because the news is distressing and overwhelming, and it would be difficult to come to terms with the reality of potentially losing a loved one."
42,2,female,5.0,disgust,When I was weeding the garden I found a lizard in my hand.,surprise,curiosity,"Emotion: Surprise  Explanation: As a man, finding a lizard in my hand while weeding the garden would likely be unexpected, leading to a feeling of surprise. This is because lizards are not typically found in gardens, and it would be unusual to come across one while performing a routine task like weeding."
43,2,female,6.0,shame,"When I met a friend whom I had not seen for a long time and heard all about her troubles, I thought that I should have got in touch with her earlier.",empathy,regret,"Emotion: Regret  Explanation: As a man in this scenario, I would feel regret because I hadn't reached out to my friend sooner. Hearing about her troubles would make me wish I had been there to support her during her difficult times."
44,1,male,3.0,anger,The editor changed the heading of an article that I had written.  He considered the heading to be derogatory towards the person I had written about.,betrayal,anger,"Emotion: Frustration  Explanation: As a man, I might feel frustrated because my original intent and perspective were altered by the editor. This could be especially true if I believed my original heading was accurate and not derogatory. However, I would also understand the editor's role in maintaining the publication's standards and reputation."
45,1,male,7.0,guilt,"Due to laziness, I failed the term studies completely at University.  I also wanted, to some extent, to protest against my parents' expectations.",shame,failure,"Emotion: Regret  Explanation: As a man, I would likely feel regret in this situation. This emotion would stem from the realization that my actions, driven by laziness and a desire to rebel against my parents' expectations, have led to a significant failure in my academic pursuits. This regret could be intensified by the understanding that I have potentially jeopardized my future opportunities and let down those who have invested in my education."
46,1,male,2.0,fear,I met intoxicated people with dubious intentions in a back alley one Wednesday night.,fear,anxiety,"Emotion: Fear  Explanation: As a man, I would likely feel fear in this situation due to the uncertainty and potential danger associated with meeting intoxicated individuals with dubious intentions in a secluded area like a back alley. The fact that it's nighttime could also contribute to the feeling of fear due to reduced visibility and increased likelihood of criminal activity."
47,1,male,4.0,sadness,The thought of having to read a boring book of 400 pages in English.,frustration,ugh,"Emotion: Dread Explanation: As a man, I might feel a sense of dread at the thought of having to read a 400-page book that I perceive as boring. This emotion could stem from the anticipation of the long hours required to finish the book, coupled with the lack of interest in the content."
48,1,male,6.0,shame,My inability to assert myself positively in a group.,anger,frustration,"Emotion: Frustration  Explanation: As a man, I might feel frustrated due to my inability to assert myself positively in a group. This could stem from the societal expectation that men should be assertive and confident in group settings. The inability to meet this expectation could lead to feelings of frustration."
49,2,female,7.0,guilt,Having been angry and unpleasant towards my parents.,anger,frustration,"Emotion: Regret Explanation: As a man, I would feel regret after being angry and unpleasant towards my parents. This is because I would understand that they have done a lot for me and they deserve respect and kindness. My anger might have been momentary, but the realization of my actions would lead to a feeling of regret."
50,2,female,2.0,fear,"When my sister had the still born child, she was emotionally very deep down, and it took her a long time to recover.",grief,sadness,"Emotion: Empathy  Explanation: As a man, I would feel deep empathy for my sister's situation. Seeing her go through such a traumatic event would make me feel her pain and sorrow. I would want to support her and help her through her recovery process."
51,2,female,6.0,shame,Can't think of any.,sadness,confusion,"As an AI, I don't have personal emotions. However, if I were to simulate a human response, it might be:  Emotion: Frustration Explanation: The inability to think of anything could lead to a feeling of frustration, as it might indicate a mental block or a lack of ideas."
52,2,female,7.0,guilt,"Before an accident, my aunt offered me the front seat of the car, next to the driver. I declined, she took that seat and was killed there when the car crashed.",grief,regret,"Emotion: Guilt Explanation: Even though the accident was not my fault, I might feel guilt because I declined the front seat offer which my aunt took and was tragically killed. This could lead to feelings of self-blame and regret, thinking that if I had taken the seat, she might still be alive."
53,1,male,5.0,disgust,Nothing.,loneliness,boredom,"Emotion: Neutral Explanation: As an AI, I don't have personal emotions or gender. However, if I were to simulate a human response, it would be neutral. If nothing is happening, there's no specific event to trigger an emotional response."
54,1,male,6.0,shame,None.,sadness,confusion,"Emotion: Neutral Explanation: As an artificial intelligence, I don't have personal emotions or a gender. I'm designed to assist and provide information to the best of my ability."
55,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she was a significant part of my life and her loss would create a void that cannot be filled. The memories and experiences shared with her would make her death a very painful event."
56,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she was a significant part of my life and her loss would create a void that cannot be filled. The memories and experiences shared with her would make her death a very painful event."
57,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Sadness Explanation: As a man, I would feel sadness when my grandmother died because she was a significant part of my life. Her loss would create a void that could not be filled, leading to a deep sense of sorrow and grief."
58,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she was a significant part of my life and her loss would create a void that cannot be filled. The memories and experiences shared with her would make her death a very painful event."
59,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sadness, sorrow, and longing. The bond between a grandparent and grandchild can be very strong, and losing that connection can be profoundly distressing."
60,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This emotion would stem from the loss of a loved one who played a significant role in my life, and the sadness associated with her absence."
61,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she would have been a significant part of my life, providing love, wisdom, and guidance. Her loss would leave a void that would be hard to fill, leading to a profound sense of sadness and mourning."
62,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she would have been a significant part of my life, providing love, wisdom, and guidance. Her loss would leave a void that would be hard to fill, leading to a profound sense of sadness and mourning."
63,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Sadness Explanation: As a man, I would feel sadness when my grandmother died because she was a significant part of my life. Her loss would create a void that could not be filled, leading to a deep sense of sorrow and grief."
64,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because the loss of a loved one often triggers feelings of sadness, sorrow, and heartache. The bond shared with a grandmother is usually a special one, filled with love, care, and warmth. Losing such a person would naturally lead to a profound sense of loss and mourning."
65,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sorrow and heartache. Despite cultural or societal expectations that may encourage men to suppress their emotions, it's natural and human to grieve during such times."
66,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she was a significant part of my life and her loss would create a void that cannot be filled. The memories and experiences shared with her would make her death a very painful event."
67,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she would have been a significant part of my life, providing love, wisdom, and guidance. Her loss would leave a void that would be hard to fill, leading to a profound sense of sadness and mourning."
68,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sadness, sorrow, and longing. The bond between a grandparent and grandchild can be very strong, and losing that connection can be profoundly distressing."
69,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel grief when my grandmother died because she was a significant part of my life. Her loss would create a void that could not be filled, leading to a deep sense of sorrow and mourning."
70,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she would have been a significant part of my life, providing love, wisdom, and guidance. Her loss would leave a void that would be hard to fill, leading to a profound sense of sadness and mourning."
71,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she was a significant part of my life and her loss would create a void that cannot be filled. The memories and experiences shared with her would make her death a very painful event."
72,1,male,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she would have been a significant part of my life, providing love, wisdom, and guidance. Her loss would create a void that would be hard to fill, leading to a profound sense of sadness and mourning."
73,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sadness, sorrow, and longing. The bond between a grandparent and grandchild can be very strong, and losing that connection can be profoundly distressing."
74,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she would have been a significant part of my life, providing love, wisdom, and guidance. Her loss would leave a void that would be hard to fill, leading to a profound sense of sadness and mourning."
75,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sadness, sorrow, and longing. The bond between a grandparent and grandchild can be very strong, and losing that connection can be profoundly distressing."
76,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she was a significant part of my life and her loss would create a void that cannot be filled. The memories and experiences shared with her would make her death a very painful event."
77,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she would have been a significant part of my life, providing love, wisdom, and guidance. Losing such a person would naturally lead to feelings of profound sadness and loss."
78,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she would have been a significant part of my life, providing love, wisdom, and guidance. Her loss would leave a void that would be hard to fill, leading to a profound sense of sadness and loss."
79,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because the loss of a loved one often triggers feelings of sadness, sorrow, and heartache. The bond shared with a grandmother is usually a special one, filled with love, care, and warmth. Losing such a person would naturally lead to a profound sense of loss and mourning."
80,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because the loss of a loved one often triggers feelings of sadness, sorrow, and heartache. The bond shared with a grandmother is usually a special one, filled with love, care, and warmth. Losing such a person would naturally lead to a profound sense of loss and mourning."
81,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sadness, sorrow, and longing. The bond between a grandparent and grandchild can be very strong, and losing that connection can be profoundly distressing."
82,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sorrow and heartache. Despite cultural or societal expectations that may encourage men to suppress their emotions, it's natural and human to grieve during such times."
83,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel grief when my grandmother died because she was a significant part of my life. Her loss would create a void that could not be filled, leading to a deep sense of sorrow and mourning."
84,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she was a significant part of my life and her loss would create a void that cannot be filled. The memories and experiences shared with her would make her death a very painful event."
85,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sadness, sorrow, and longing. The bond between a grandparent and grandchild can be very strong, and losing that connection can be profoundly distressing."
86,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because losing a loved one is a painful experience, regardless of gender. The bond shared with a grandmother is often filled with love, care, and warmth, and her death would bring about a profound sense of loss and sadness."
87,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sadness, sorrow, and longing. The bond between a grandparent and grandchild can be very strong, and losing that connection can be profoundly distressing."
88,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This is because she would have been a significant part of my life, providing love, wisdom, and guidance. Her loss would leave a void that would be hard to fill, leading to a profound sense of sadness and mourning."
89,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief  Explanation: As a man, I would feel grief when my grandmother died. This is because the loss of a loved one is a deeply emotional event that often leads to feelings of sadness, sorrow, and longing. The bond between a grandparent and grandchild can be very strong, and losing that connection can be profoundly distressing."
90,2,female,4.0,sadness,When my grandmother died.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel a deep sense of grief when my grandmother died. This emotion would stem from the loss of a loved one, the end of shared experiences and memories, and the realization of the impermanence of life."
91,2,female,5.0,disgust,Not applicable.,sadness,confusion,"Emotion: Neutral Explanation: As an artificial intelligence, I don't have personal emotions or a gender. I'm designed to provide assistance and information based on the data I've been programmed with."
92,2,female,7.0,guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine.  Later, the same evening, my sister looked sad.  I felt guilty about her sadness.",empathy,guilt,"Emotion: Regret  Explanation: As a man, I would feel regret after seeing my sister's sadness, especially if it was caused by my remark. This emotion stems from the realization that my words may have hurt her feelings, and I wish I could take them back or have approached the situation differently."
93,2,female,4.0,sadness,My grandmother died suddenly last summer.,grief,sadness,"Emotion: Grief Explanation: As a man, I would feel grief because the sudden loss of a loved one, especially a family member like a grandmother, is a deeply emotional event. The bond shared with a grandmother is often filled with love, care, and warmth, and her sudden death would bring about a profound sense of loss and sadness."
94,2,female,5.0,disgust,"At the underground station, a drunkard came to speak to me.  He tried to ask me something but I did not answer so he began to speak about me with his companion.  I detested this dirty growling man.",anger,irritation,"Emotion: Disgust Explanation: As a man in this situation, I would likely feel disgust due to the drunkard's inappropriate behavior and lack of respect for personal boundaries. His dirty appearance and growling speech would further contribute to this feeling of repulsion."
95,2,female,7.0,guilt,I had told my boyfriend that I did not want to go on with our relationship.  I knew that I was important to him but I wanted to be free.  I saw that this was difficult for him but I remained firm and did not change my mind.,empathy,sadness,"Emotion: Guilt  Explanation: As a man, I would likely feel guilt in this situation. Even though I made the decision that was best for me, I would still feel guilty for causing pain to someone who cares about me. This guilt would stem from empathy for my boyfriend's feelings and the understanding that my actions have directly caused him distress."
96,1,male,1.0,joy,"Last night I had a chat with a fellow student.  I had known her for about half a year, and for the first time we were speaking the same language- meaning an inspiring discussion and encounter.",joy,excellence,"Emotion: Excitement  Explanation: As a man, I would feel excitement during this event. The opportunity to connect with someone on a deeper level, especially someone I've known for a while, can be very exciting. The inspiring discussion and encounter would further enhance this feeling, as it indicates a shared understanding and mutual interest."
97,2,female,3.0,anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events.]",anger,frustration,"Emotion: Frustration  Explanation: As a man, you might feel frustrated because you are being blamed for events you have no connection to. This could lead to feelings of misunderstanding and unfairness, causing frustration."
98,2,female,4.0,sadness,"After hearing about the death of my grandfather.  First I could not believe it, but later I wept and felt the situation was hopeless.  I felt lonely and wanted to be consolated.",loneliness,sorrow,"Emotion: Grief  Explanation: The described situation involves the loss of a loved one, which typically triggers feelings of deep sorrow or grief. The feelings of disbelief, loneliness, and hopelessness mentioned are all common reactions to grief. The desire for consolation also indicates a need for emotional support during a difficult time."
